node_id,haplotype_count,path_fraction,predecessor_consistency,successor_consistency,local_consistency,consistency_score,status
n61708,36,1.0,1.0,1.0,1.0,1.0,shared
n61709,36,1.0,1.0,1.0,1.0,1.0,shared
n61710,36,1.0,1.0,1.0,1.0,1.0,shared
n61711,36,1.0,1.0,1.0,1.0,1.0,shared
n61712,36,1.0,1.0,1.0,1.0,1.0,shared
n61713,36,1.0,1.0,1.0,1.0,1.0,shared
n61714,36,1.0,1.0,1.0,1.0,1.0,shared
n61715,36,1.0,1.0,1.0,1.0,1.0,shared
n61716,36,1.0,1.0,1.0,1.0,1.0,shared
n61717,36,1.0,1.0,1.0,1.0,1.0,shared
n61718,36,1.0,1.0,1.0,1.0,1.0,shared
n61719,36,1.0,1.0,1.0,1.0,1.0,shared
n61720,36,1.0,1.0,1.0,1.0,1.0,shared
n61721,36,1.0,1.0,1.0,1.0,1.0,shared
n61722,36,1.0,1.0,1.0,1.0,1.0,shared
n61723,36,1.0,1.0,1.0,1.0,1.0,shared
n61724,36,1.0,1.0,1.0,1.0,1.0,shared
n61725,36,1.0,1.0,1.0,1.0,1.0,shared
n61726,36,1.0,1.0,1.0,1.0,1.0,shared
n61727,36,1.0,1.0,1.0,1.0,1.0,shared
n61728,36,1.0,1.0,1.0,1.0,1.0,shared
n61729,36,1.0,1.0,1.0,1.0,1.0,shared
n61730,36,1.0,1.0,1.0,1.0,1.0,shared
n61731,36,1.0,1.0,1.0,1.0,1.0,shared
n61732,36,1.0,1.0,1.0,1.0,1.0,shared
n61733,36,1.0,1.0,1.0,1.0,1.0,shared
n61734,36,1.0,1.0,1.0,1.0,1.0,shared
n61735,36,1.0,1.0,1.0,1.0,1.0,shared
n61736,36,1.0,1.0,1.0,1.0,1.0,shared
n61737,36,1.0,1.0,1.0,1.0,1.0,shared
n61738,36,1.0,1.0,1.0,1.0,1.0,shared
n61739,36,1.0,1.0,1.0,1.0,1.0,shared
n61740,36,1.0,1.0,1.0,1.0,1.0,shared
n61741,36,1.0,1.0,1.0,1.0,1.0,shared
n61742,36,1.0,1.0,1.0,1.0,1.0,shared
n61743,36,1.0,1.0,1.0,1.0,1.0,shared
n61744,36,1.0,1.0,1.0,1.0,1.0,shared
n61745,36,1.0,1.0,1.0,1.0,1.0,shared
n61746,36,1.0,1.0,1.0,1.0,1.0,shared
n61747,36,1.0,1.0,1.0,1.0,1.0,shared
n61748,36,1.0,1.0,1.0,1.0,1.0,shared
n61749,36,1.0,0.5,0.5,1.0,0.75,shared
n61750,36,1.0,1.0,1.0,1.0,1.0,shared
n61751,36,1.0,1.0,1.0,1.0,1.0,shared
n61752,36,1.0,1.0,1.0,1.0,1.0,shared
n61753,36,1.0,1.0,1.0,1.0,1.0,shared
n61754,36,1.0,0.5,0.5,1.0,0.75,shared
n61755,36,1.0,1.0,1.0,1.0,1.0,shared
n61756,36,1.0,1.0,1.0,1.0,1.0,shared
n61757,36,1.0,1.0,1.0,1.0,1.0,shared
n61758,36,1.0,1.0,1.0,1.0,1.0,shared
n61759,36,1.0,1.0,1.0,1.0,1.0,shared
n61760,36,1.0,1.0,1.0,1.0,1.0,shared
n61761,36,1.0,1.0,1.0,1.0,1.0,shared
n61762,36,1.0,1.0,1.0,1.0,1.0,shared
n61763,36,1.0,0.5,0.5,1.0,0.75,shared
n61764,36,1.0,1.0,1.0,1.0,1.0,shared
n61765,36,1.0,0.5,0.5,1.0,0.75,shared
n61766,36,1.0,1.0,1.0,1.0,1.0,shared
n61767,36,1.0,1.0,1.0,1.0,1.0,shared
n61768,36,1.0,1.0,1.0,1.0,1.0,shared
n61769,36,1.0,1.0,1.0,1.0,1.0,shared
n61770,36,1.0,1.0,1.0,1.0,1.0,shared
n61771,36,1.0,1.0,1.0,1.0,1.0,shared
n61772,36,1.0,1.0,1.0,1.0,1.0,shared
n61773,36,1.0,1.0,1.0,1.0,1.0,shared
n61774,36,1.0,0.5,0.5,1.0,0.75,shared
n61775,36,1.0,1.0,1.0,1.0,1.0,shared
n61776,36,1.0,0.5,0.5,1.0,0.75,shared
n61777,36,1.0,1.0,1.0,1.0,1.0,shared
n61778,36,1.0,1.0,1.0,1.0,1.0,shared
n61779,36,1.0,1.0,1.0,1.0,1.0,shared
n61780,36,1.0,1.0,1.0,1.0,1.0,shared
n61781,36,1.0,1.0,1.0,1.0,1.0,shared
n61782,36,1.0,1.0,1.0,1.0,1.0,shared
n61783,36,1.0,1.0,1.0,1.0,1.0,shared
n61784,36,1.0,1.0,1.0,1.0,1.0,shared
n61785,36,1.0,1.0,1.0,1.0,1.0,shared
n61786,36,1.0,1.0,1.0,1.0,1.0,shared
n61787,36,1.0,1.0,1.0,1.0,1.0,shared
n61788,36,1.0,1.0,1.0,1.0,1.0,shared
n61789,34,0.9444444444444444,0.9411764705882353,1.0,1.0,0.9714052287581699,shared
n61790,36,1.0,1.0,1.0,1.0,1.0,shared
n61791,36,1.0,1.0,1.0,1.0,1.0,shared
n61792,36,1.0,1.0,1.0,1.0,1.0,shared
n61793,36,1.0,1.0,1.0,1.0,1.0,shared
n61794,36,1.0,1.0,1.0,1.0,1.0,shared
n61795,36,1.0,1.0,1.0,1.0,1.0,shared
n61796,36,1.0,1.0,1.0,1.0,1.0,shared
n61797,36,1.0,1.0,1.0,1.0,1.0,shared
n61798,36,1.0,1.0,1.0,1.0,1.0,shared
n61799,36,1.0,1.0,1.0,1.0,1.0,shared
n61800,36,1.0,1.0,1.0,1.0,1.0,shared
n61801,36,1.0,1.0,1.0,1.0,1.0,shared
n61802,36,1.0,1.0,1.0,1.0,1.0,shared
n61803,36,1.0,1.0,1.0,1.0,1.0,shared
n61804,36,1.0,1.0,1.0,1.0,1.0,shared
n61805,36,1.0,1.0,1.0,1.0,1.0,shared
n61806,36,1.0,1.0,1.0,1.0,1.0,shared
n61807,36,1.0,1.0,1.0,1.0,1.0,shared
n61808,36,1.0,1.0,1.0,1.0,1.0,shared
n61809,36,1.0,1.0,1.0,1.0,1.0,shared
n61810,36,1.0,1.0,1.0,1.0,1.0,shared
n61811,36,1.0,1.0,1.0,1.0,1.0,shared
n61812,36,1.0,1.0,1.0,1.0,1.0,shared
n61813,36,1.0,1.0,1.0,1.0,1.0,shared
n61814,36,1.0,1.0,1.0,1.0,1.0,shared
n61815,36,1.0,1.0,1.0,1.0,1.0,shared
n61816,36,1.0,1.0,1.0,1.0,1.0,shared
n61817,36,1.0,1.0,1.0,1.0,1.0,shared
n61818,36,1.0,1.0,1.0,1.0,1.0,shared
n61819,36,1.0,1.0,1.0,1.0,1.0,shared
n61820,36,1.0,0.5,0.5,1.0,0.75,shared
n61821,36,1.0,1.0,1.0,1.0,1.0,shared
n61822,36,1.0,1.0,1.0,1.0,1.0,shared
n61823,36,1.0,1.0,1.0,1.0,1.0,shared
n61824,36,1.0,1.0,1.0,1.0,1.0,shared
n61825,36,1.0,1.0,1.0,1.0,1.0,shared
n61826,36,1.0,1.0,1.0,1.0,1.0,shared
n61827,1,0.027777777777777776,1.0,1.0,1.0,0.7569444444444444,rescued_private
n61828,36,1.0,1.0,1.0,1.0,1.0,shared
n61829,36,1.0,1.0,1.0,1.0,1.0,shared
n61830,36,1.0,1.0,1.0,1.0,1.0,shared
n61831,36,1.0,1.0,1.0,1.0,1.0,shared
n61832,36,1.0,1.0,1.0,1.0,1.0,shared
n61833,36,1.0,1.0,1.0,1.0,1.0,shared
n61834,36,1.0,1.0,1.0,1.0,1.0,shared
n61835,36,1.0,1.0,1.0,1.0,1.0,shared
n61836,36,1.0,1.0,1.0,1.0,1.0,shared
n61837,36,1.0,1.0,1.0,1.0,1.0,shared
n61838,36,1.0,1.0,1.0,1.0,1.0,shared
n61839,36,1.0,1.0,1.0,1.0,1.0,shared
n61840,36,1.0,1.0,1.0,1.0,1.0,shared
n61841,36,1.0,1.0,1.0,1.0,1.0,shared
n61842,36,1.0,1.0,1.0,1.0,1.0,shared
n61843,36,1.0,1.0,1.0,1.0,1.0,shared
n61844,36,1.0,1.0,1.0,1.0,1.0,shared
n61845,36,1.0,1.0,1.0,1.0,1.0,shared
n61846,36,1.0,1.0,1.0,1.0,1.0,shared
n61847,36,1.0,0.5,0.5,1.0,0.75,shared
n61848,36,1.0,1.0,1.0,1.0,1.0,shared
n61849,36,1.0,1.0,1.0,1.0,1.0,shared
n61850,36,1.0,1.0,1.0,1.0,1.0,shared
n61851,36,1.0,0.5,0.5,1.0,0.75,shared
n61852,36,1.0,1.0,1.0,1.0,1.0,shared
n61853,36,1.0,1.0,1.0,1.0,1.0,shared
n61854,36,1.0,1.0,1.0,1.0,1.0,shared
n61855,36,1.0,1.0,1.0,1.0,1.0,shared
n61856,36,1.0,1.0,1.0,1.0,1.0,shared
n61857,36,1.0,1.0,1.0,1.0,1.0,shared
n61858,36,1.0,1.0,1.0,1.0,1.0,shared
n61859,36,1.0,1.0,1.0,1.0,1.0,shared
n61860,36,1.0,0.5,0.5,1.0,0.75,shared
n61861,36,1.0,1.0,1.0,1.0,1.0,shared
n61862,36,1.0,1.0,1.0,1.0,1.0,shared
n61863,36,1.0,1.0,1.0,1.0,1.0,shared
n61864,36,1.0,1.0,1.0,1.0,1.0,shared
n61865,36,1.0,1.0,1.0,1.0,1.0,shared
n61866,36,1.0,1.0,1.0,1.0,1.0,shared
n61867,36,1.0,1.0,1.0,1.0,1.0,shared
n61868,36,1.0,1.0,1.0,1.0,1.0,shared
n61869,36,1.0,1.0,1.0,1.0,1.0,shared
n61870,36,1.0,1.0,1.0,1.0,1.0,shared
n61871,36,1.0,1.0,1.0,1.0,1.0,shared
n61872,36,1.0,1.0,1.0,1.0,1.0,shared
n61873,36,1.0,1.0,1.0,1.0,1.0,shared
n61874,36,1.0,1.0,1.0,1.0,1.0,shared
n61875,36,1.0,1.0,1.0,1.0,1.0,shared
n61876,36,1.0,1.0,1.0,1.0,1.0,shared
n61877,36,1.0,1.0,1.0,1.0,1.0,shared
n61878,36,1.0,1.0,1.0,1.0,1.0,shared
n61879,36,1.0,1.0,1.0,1.0,1.0,shared
n61880,36,1.0,1.0,1.0,1.0,1.0,shared
n61881,36,1.0,1.0,1.0,1.0,1.0,shared
n61882,36,1.0,1.0,1.0,1.0,1.0,shared
n61883,36,1.0,1.0,1.0,1.0,1.0,shared
n61884,36,1.0,1.0,1.0,1.0,1.0,shared
n61885,36,1.0,1.0,1.0,1.0,1.0,shared
n61886,36,1.0,1.0,1.0,1.0,1.0,shared
n61887,36,1.0,1.0,1.0,1.0,1.0,shared
n61888,36,1.0,1.0,1.0,1.0,1.0,shared
n61889,36,1.0,1.0,1.0,1.0,1.0,shared
n61890,36,1.0,1.0,1.0,1.0,1.0,shared
n61891,36,1.0,1.0,1.0,1.0,1.0,shared
n61892,36,1.0,1.0,1.0,1.0,1.0,shared
n61893,36,1.0,1.0,1.0,1.0,1.0,shared
n61894,36,1.0,1.0,1.0,1.0,1.0,shared
n61895,36,1.0,1.0,1.0,1.0,1.0,shared
n61896,36,1.0,1.0,1.0,1.0,1.0,shared
n61897,36,1.0,1.0,1.0,1.0,1.0,shared
n61898,36,1.0,1.0,1.0,1.0,1.0,shared
n61899,36,1.0,1.0,1.0,1.0,1.0,shared
n61900,36,1.0,1.0,1.0,1.0,1.0,shared
n61901,36,1.0,1.0,1.0,1.0,1.0,shared
n61902,36,1.0,1.0,1.0,1.0,1.0,shared
n61903,36,1.0,1.0,1.0,1.0,1.0,shared
n61904,36,1.0,1.0,1.0,1.0,1.0,shared
n61905,36,1.0,1.0,1.0,1.0,1.0,shared
n61906,36,1.0,0.8,0.4,1.0,0.8,shared
n61907,36,1.0,1.0,1.0,1.0,1.0,shared
n61908,36,1.0,1.0,1.0,1.0,1.0,shared
n61909,36,1.0,0.5,0.5,1.0,0.75,shared
n61910,36,1.0,1.0,1.0,1.0,1.0,shared
n61911,36,1.0,1.0,1.0,1.0,1.0,shared
n61912,36,1.0,1.0,1.0,1.0,1.0,shared
n61913,36,1.0,1.0,1.0,1.0,1.0,shared
n61914,36,1.0,1.0,1.0,1.0,1.0,shared
n61915,36,1.0,1.0,1.0,1.0,1.0,shared
n61916,36,1.0,1.0,1.0,1.0,1.0,shared
n61917,36,1.0,1.0,1.0,1.0,1.0,shared
n61918,36,1.0,1.0,1.0,1.0,1.0,shared
n61919,36,1.0,1.0,1.0,1.0,1.0,shared
n61920,1,0.027777777777777776,1.0,1.0,1.0,0.7569444444444444,rescued_private
n61921,36,1.0,1.0,1.0,1.0,1.0,shared
n61922,36,1.0,1.0,1.0,1.0,1.0,shared
n61923,36,1.0,1.0,1.0,1.0,1.0,shared
n61924,36,1.0,1.0,1.0,1.0,1.0,shared
n61925,36,1.0,1.0,1.0,1.0,1.0,shared
n61926,36,1.0,1.0,1.0,1.0,1.0,shared
n61927,36,1.0,1.0,1.0,1.0,1.0,shared
n61928,36,1.0,1.0,1.0,1.0,1.0,shared
n61929,36,1.0,1.0,1.0,1.0,1.0,shared
n61930,36,1.0,1.0,1.0,1.0,1.0,shared
n61931,36,1.0,1.0,1.0,1.0,1.0,shared
n61932,36,1.0,1.0,1.0,1.0,1.0,shared
n61933,36,1.0,1.0,1.0,1.0,1.0,shared
n61934,36,1.0,1.0,1.0,1.0,1.0,shared
n61935,36,1.0,1.0,1.0,1.0,1.0,shared
n61936,36,1.0,1.0,1.0,1.0,1.0,shared
n61937,36,1.0,1.0,1.0,1.0,1.0,shared
n61938,36,1.0,1.0,1.0,1.0,1.0,shared
n61939,36,1.0,1.0,1.0,1.0,1.0,shared
n61940,36,1.0,1.0,1.0,1.0,1.0,shared
n61941,36,1.0,1.0,1.0,1.0,1.0,shared
n61942,36,1.0,1.0,1.0,1.0,1.0,shared
n61943,36,1.0,1.0,1.0,1.0,1.0,shared
n61944,36,1.0,1.0,1.0,1.0,1.0,shared
n61945,36,1.0,1.0,1.0,1.0,1.0,shared
n61946,36,1.0,1.0,1.0,1.0,1.0,shared
n61947,36,1.0,1.0,1.0,1.0,1.0,shared
n61948,36,1.0,0.5,0.5,1.0,0.75,shared
n61949,36,1.0,1.0,1.0,1.0,1.0,shared
n61950,36,1.0,1.0,1.0,1.0,1.0,shared
n61951,36,1.0,1.0,1.0,1.0,1.0,shared
n61952,36,1.0,1.0,1.0,1.0,1.0,shared
n61953,36,1.0,1.0,1.0,1.0,1.0,shared
n61954,36,1.0,1.0,1.0,1.0,1.0,shared
n61955,36,1.0,1.0,1.0,1.0,1.0,shared
n61956,36,1.0,1.0,1.0,1.0,1.0,shared
n61957,36,1.0,1.0,1.0,1.0,1.0,shared
n61958,36,1.0,1.0,1.0,1.0,1.0,shared
n61959,36,1.0,1.0,1.0,1.0,1.0,shared
n61960,36,1.0,1.0,1.0,1.0,1.0,shared
n61961,36,1.0,1.0,1.0,1.0,1.0,shared
n61962,36,1.0,1.0,1.0,1.0,1.0,shared
n61963,36,1.0,1.0,1.0,1.0,1.0,shared
n61964,36,1.0,1.0,1.0,1.0,1.0,shared
n61965,36,1.0,1.0,1.0,1.0,1.0,shared
n61966,36,1.0,1.0,1.0,1.0,1.0,shared
n61967,36,1.0,1.0,0.5,1.0,0.875,shared
n61968,36,1.0,1.0,1.0,1.0,1.0,shared
n61969,36,1.0,1.0,1.0,1.0,1.0,shared
n61970,36,1.0,1.0,1.0,1.0,1.0,shared
n61971,36,1.0,1.0,1.0,1.0,1.0,shared
n61972,36,1.0,1.0,1.0,1.0,1.0,shared
n61973,36,1.0,1.0,1.0,1.0,1.0,shared
n61974,36,1.0,1.0,1.0,1.0,1.0,shared
n61975,36,1.0,1.0,1.0,1.0,1.0,shared
n61976,36,1.0,1.0,1.0,1.0,1.0,shared
n61977,36,1.0,1.0,1.0,1.0,1.0,shared
n61978,36,1.0,1.0,1.0,1.0,1.0,shared
n61979,36,1.0,1.0,1.0,1.0,1.0,shared
n61980,36,1.0,1.0,1.0,1.0,1.0,shared
n61981,36,1.0,1.0,1.0,1.0,1.0,shared
n61982,36,1.0,1.0,1.0,1.0,1.0,shared
n61983,36,1.0,0.5,0.5,1.0,0.75,shared
n61984,36,1.0,1.0,1.0,1.0,1.0,shared
n61985,36,1.0,1.0,0.5,1.0,0.875,shared
n61986,36,1.0,1.0,1.0,1.0,1.0,shared
n61987,36,1.0,1.0,1.0,1.0,1.0,shared
n61988,36,1.0,1.0,1.0,1.0,1.0,shared
n61989,36,1.0,1.0,1.0,1.0,1.0,shared
n61990,36,1.0,1.0,1.0,1.0,1.0,shared
n61991,36,1.0,1.0,1.0,1.0,1.0,shared
n61992,36,1.0,1.0,1.0,1.0,1.0,shared
n61993,36,1.0,1.0,1.0,1.0,1.0,shared
n61994,36,1.0,1.0,1.0,1.0,1.0,shared
n61995,36,1.0,0.5,0.5,1.0,0.75,shared
n61996,36,1.0,1.0,1.0,1.0,1.0,shared
n61997,36,1.0,1.0,1.0,1.0,1.0,shared
n61998,36,1.0,1.0,1.0,1.0,1.0,shared
n61999,36,1.0,1.0,1.0,1.0,1.0,shared
n62000,36,1.0,1.0,1.0,1.0,1.0,shared
n62001,36,1.0,1.0,1.0,1.0,1.0,shared
n62002,36,1.0,1.0,1.0,1.0,1.0,shared
n62003,36,1.0,1.0,1.0,1.0,1.0,shared
n62004,36,1.0,1.0,1.0,1.0,1.0,shared
n62005,36,1.0,1.0,1.0,1.0,1.0,shared
n62006,36,1.0,1.0,1.0,1.0,1.0,shared
n62007,36,1.0,1.0,1.0,1.0,1.0,shared
n62008,36,1.0,1.0,1.0,1.0,1.0,shared
n62009,36,1.0,1.0,1.0,1.0,1.0,shared
n62010,36,1.0,1.0,1.0,1.0,1.0,shared
n62011,36,1.0,1.0,1.0,1.0,1.0,shared
n62012,36,1.0,1.0,1.0,1.0,1.0,shared
n62013,36,1.0,1.0,1.0,1.0,1.0,shared
n62014,36,1.0,1.0,1.0,1.0,1.0,shared
n62015,36,1.0,1.0,1.0,1.0,1.0,shared
n62016,36,1.0,1.0,1.0,1.0,1.0,shared
n62017,36,1.0,1.0,1.0,1.0,1.0,shared
n62018,36,1.0,1.0,1.0,1.0,1.0,shared
n62019,36,1.0,1.0,1.0,1.0,1.0,shared
n62020,36,1.0,1.0,1.0,1.0,1.0,shared
n62021,36,1.0,1.0,1.0,1.0,1.0,shared
n62022,36,1.0,1.0,1.0,1.0,1.0,shared
n62023,36,1.0,1.0,1.0,1.0,1.0,shared
n62024,36,1.0,1.0,1.0,1.0,1.0,shared
n62025,36,1.0,1.0,1.0,1.0,1.0,shared
n62026,36,1.0,0.5,0.5,1.0,0.75,shared
n62027,36,1.0,1.0,1.0,1.0,1.0,shared
n62028,36,1.0,1.0,1.0,1.0,1.0,shared
n62029,36,1.0,1.0,1.0,1.0,1.0,shared
n62030,36,1.0,1.0,1.0,1.0,1.0,shared
n62031,36,1.0,1.0,1.0,1.0,1.0,shared
n62032,36,1.0,1.0,1.0,1.0,1.0,shared
n62033,36,1.0,1.0,1.0,1.0,1.0,shared
n62034,36,1.0,1.0,1.0,1.0,1.0,shared
n62035,36,1.0,1.0,1.0,1.0,1.0,shared
n62036,36,1.0,1.0,1.0,1.0,1.0,shared
n62037,36,1.0,1.0,1.0,1.0,1.0,shared
n62038,36,1.0,1.0,1.0,1.0,1.0,shared
n62039,36,1.0,1.0,1.0,1.0,1.0,shared
n62040,36,1.0,1.0,1.0,1.0,1.0,shared
n62041,36,1.0,1.0,1.0,1.0,1.0,shared
n62042,36,1.0,1.0,1.0,1.0,1.0,shared
n62043,36,1.0,1.0,1.0,1.0,1.0,shared
n62044,36,1.0,1.0,1.0,1.0,1.0,shared
n62045,36,1.0,0.5,0.5,1.0,0.75,shared
n62046,36,1.0,1.0,1.0,1.0,1.0,shared
n62047,36,1.0,1.0,1.0,1.0,1.0,shared
n62048,36,1.0,1.0,1.0,1.0,1.0,shared
n62049,36,1.0,1.0,1.0,1.0,1.0,shared
n62050,36,1.0,0.5,0.5,1.0,0.75,shared
n62051,36,1.0,1.0,1.0,1.0,1.0,shared
n62052,36,1.0,1.0,1.0,1.0,1.0,shared
n62053,36,1.0,1.0,1.0,1.0,1.0,shared
n62054,36,1.0,1.0,1.0,1.0,1.0,shared
n62055,36,1.0,1.0,1.0,1.0,1.0,shared
n62056,36,1.0,1.0,1.0,1.0,1.0,shared
n62057,36,1.0,1.0,1.0,1.0,1.0,shared
n62058,36,1.0,1.0,1.0,1.0,1.0,shared
n62059,36,1.0,1.0,1.0,1.0,1.0,shared
n62060,36,1.0,1.0,1.0,1.0,1.0,shared
n62061,36,1.0,1.0,1.0,1.0,1.0,shared
n62062,36,1.0,1.0,1.0,1.0,1.0,shared
n62063,36,1.0,1.0,1.0,1.0,1.0,shared
n62064,36,1.0,1.0,1.0,1.0,1.0,shared
n62065,36,1.0,1.0,1.0,1.0,1.0,shared
n62066,36,1.0,1.0,1.0,1.0,1.0,shared
n62067,36,1.0,1.0,1.0,1.0,1.0,shared
n62068,36,1.0,1.0,1.0,1.0,1.0,shared
n62069,36,1.0,1.0,1.0,1.0,1.0,shared
n62070,36,1.0,1.0,1.0,1.0,1.0,shared
n62071,36,1.0,1.0,1.0,1.0,1.0,shared
n62072,36,1.0,1.0,1.0,1.0,1.0,shared
n62073,36,1.0,1.0,1.0,1.0,1.0,shared
n62074,36,1.0,1.0,1.0,1.0,1.0,shared
n62075,36,1.0,1.0,1.0,1.0,1.0,shared
n62076,36,1.0,1.0,1.0,1.0,1.0,shared
n62077,36,1.0,1.0,1.0,1.0,1.0,shared
n62078,36,1.0,1.0,1.0,1.0,1.0,shared
n62079,36,1.0,1.0,1.0,1.0,1.0,shared
n62080,36,1.0,1.0,1.0,1.0,1.0,shared
n62081,36,1.0,0.5,0.5,1.0,0.75,shared
n62082,36,1.0,1.0,1.0,1.0,1.0,shared
n62083,36,1.0,0.8,0.8,1.0,0.9,shared
n62084,36,1.0,1.0,1.0,1.0,1.0,shared
n62085,36,1.0,1.0,1.0,1.0,1.0,shared
n62086,36,1.0,0.5,1.0,1.0,0.875,shared
n62087,36,1.0,0.5,0.5,1.0,0.75,shared
n62088,36,1.0,1.0,1.0,1.0,1.0,shared
n62089,36,1.0,1.0,1.0,1.0,1.0,shared
n62090,36,1.0,1.0,1.0,1.0,1.0,shared
n62091,36,1.0,1.0,1.0,1.0,1.0,shared
n62092,36,1.0,1.0,1.0,1.0,1.0,shared
n62093,36,1.0,1.0,1.0,1.0,1.0,shared
n62094,36,1.0,1.0,1.0,1.0,1.0,shared
n62095,36,1.0,1.0,1.0,1.0,1.0,shared
n62096,36,1.0,1.0,1.0,1.0,1.0,shared
n62097,36,1.0,1.0,1.0,1.0,1.0,shared
n62098,36,1.0,1.0,1.0,1.0,1.0,shared
n62099,36,1.0,1.0,1.0,1.0,1.0,shared
n62100,1,0.027777777777777776,1.0,1.0,1.0,0.7569444444444444,rescued_private
n62101,36,1.0,1.0,1.0,1.0,1.0,shared
n62102,36,1.0,1.0,1.0,1.0,1.0,shared
n62103,36,1.0,1.0,1.0,1.0,1.0,shared
n62104,36,1.0,1.0,1.0,1.0,1.0,shared
n62105,36,1.0,1.0,1.0,1.0,1.0,shared
n62106,36,1.0,1.0,1.0,1.0,1.0,shared
n62107,36,1.0,1.0,1.0,1.0,1.0,shared
n62108,36,1.0,1.0,1.0,1.0,1.0,shared
n62109,36,1.0,1.0,1.0,1.0,1.0,shared
n62110,36,1.0,1.0,1.0,1.0,1.0,shared
n62111,36,1.0,1.0,1.0,1.0,1.0,shared
n62112,36,1.0,1.0,1.0,1.0,1.0,shared
n62113,36,1.0,1.0,1.0,1.0,1.0,shared
n62114,36,1.0,1.0,0.5,1.0,0.875,shared
n62115,36,1.0,0.5,0.5,1.0,0.75,shared
n62116,36,1.0,1.0,1.0,1.0,1.0,shared
n62117,36,1.0,1.0,1.0,1.0,1.0,shared
n62118,36,1.0,1.0,1.0,1.0,1.0,shared
n62119,36,1.0,1.0,1.0,1.0,1.0,shared
n62120,36,1.0,1.0,1.0,1.0,1.0,shared
n62121,36,1.0,1.0,1.0,1.0,1.0,shared
n62122,36,1.0,1.0,1.0,1.0,1.0,shared
n62123,36,1.0,1.0,1.0,1.0,1.0,shared
n62124,36,1.0,1.0,1.0,1.0,1.0,shared
n62125,36,1.0,1.0,1.0,1.0,1.0,shared
n62126,36,1.0,1.0,1.0,1.0,1.0,shared
n62127,36,1.0,1.0,1.0,1.0,1.0,shared
n62128,36,1.0,1.0,1.0,1.0,1.0,shared
n62129,36,1.0,1.0,1.0,1.0,1.0,shared
n62130,36,1.0,1.0,1.0,1.0,1.0,shared
n62131,36,1.0,0.5,0.5,1.0,0.75,shared
n62132,36,1.0,1.0,1.0,1.0,1.0,shared
n62133,36,1.0,1.0,1.0,1.0,1.0,shared
n62134,36,1.0,1.0,1.0,1.0,1.0,shared
n62135,36,1.0,1.0,1.0,1.0,1.0,shared
n62136,36,1.0,1.0,1.0,1.0,1.0,shared
n62137,36,1.0,1.0,1.0,1.0,1.0,shared
n62138,36,1.0,1.0,1.0,1.0,1.0,shared
n62139,36,1.0,1.0,1.0,1.0,1.0,shared
n62140,36,1.0,1.0,1.0,1.0,1.0,shared
n62141,36,1.0,1.0,1.0,1.0,1.0,shared
n62142,36,1.0,1.0,1.0,1.0,1.0,shared
n62143,36,1.0,1.0,1.0,1.0,1.0,shared
n62144,36,1.0,1.0,1.0,1.0,1.0,shared
n62145,36,1.0,1.0,1.0,1.0,1.0,shared
n62146,36,1.0,1.0,1.0,1.0,1.0,shared
n62147,36,1.0,1.0,1.0,1.0,1.0,shared
n62148,36,1.0,1.0,1.0,1.0,1.0,shared
n62149,36,1.0,1.0,1.0,1.0,1.0,shared
n62150,36,1.0,1.0,1.0,1.0,1.0,shared
n62151,36,1.0,1.0,1.0,1.0,1.0,shared
n62152,36,1.0,1.0,1.0,1.0,1.0,shared
n62153,36,1.0,1.0,1.0,1.0,1.0,shared
n62154,36,1.0,1.0,1.0,1.0,1.0,shared
n62155,36,1.0,1.0,1.0,1.0,1.0,shared
n62156,36,1.0,0.5,0.5,1.0,0.75,shared
n62157,36,1.0,1.0,1.0,1.0,1.0,shared
n62158,36,1.0,1.0,1.0,1.0,1.0,shared
n62159,36,1.0,1.0,1.0,1.0,1.0,shared
n62160,36,1.0,0.5,0.5,1.0,0.75,shared
n62161,36,1.0,1.0,1.0,1.0,1.0,shared
n62162,36,1.0,1.0,1.0,1.0,1.0,shared
n62163,36,1.0,1.0,1.0,1.0,1.0,shared
n62164,36,1.0,1.0,1.0,1.0,1.0,shared
n62165,36,1.0,0.5,0.5,1.0,0.75,shared
n62166,36,1.0,1.0,1.0,1.0,1.0,shared
n62167,36,1.0,1.0,1.0,1.0,1.0,shared
n62168,36,1.0,1.0,1.0,1.0,1.0,shared
n62169,36,1.0,0.5,0.5,1.0,0.75,shared
n62170,36,1.0,1.0,1.0,1.0,1.0,shared
n62171,36,1.0,0.8,0.4,1.0,0.8,shared
n62172,36,1.0,0.5,0.5,1.0,0.75,shared
n62173,36,1.0,1.0,1.0,1.0,1.0,shared
n62174,36,1.0,1.0,1.0,1.0,1.0,shared
n62175,36,1.0,1.0,1.0,1.0,1.0,shared
n62176,36,1.0,1.0,1.0,1.0,1.0,shared
n62177,36,1.0,1.0,1.0,1.0,1.0,shared
n62178,36,1.0,1.0,1.0,1.0,1.0,shared
n62179,36,1.0,1.0,1.0,1.0,1.0,shared
n62180,36,1.0,1.0,1.0,1.0,1.0,shared
n62181,36,1.0,1.0,1.0,1.0,1.0,shared
n62182,36,1.0,1.0,1.0,1.0,1.0,shared
n62183,36,1.0,1.0,1.0,1.0,1.0,shared
n62184,36,1.0,1.0,1.0,1.0,1.0,shared
n62185,36,1.0,1.0,1.0,1.0,1.0,shared
n62186,36,1.0,1.0,1.0,1.0,1.0,shared
