source,target,haplotype_count,path_support_fraction,source_transition_agreement,consistency_score
n41221,n17838,36,1.0,1.0,1.0
n41222,n54250,36,1.0,1.0,1.0
n41223,n9975,36,1.0,1.0,1.0
n41224,n21009,36,1.0,1.0,1.0
n41225,n17861,36,1.0,1.0,1.0
n41226,n10211,36,1.0,1.0,1.0
n41227,n47699,36,1.0,1.0,1.0
n41228,n10442,36,1.0,1.0,1.0
n41229,n17879,36,1.0,1.0,1.0
n4123,n30255,36,1.0,1.0,1.0
n41230,n31607,36,1.0,1.0,1.0
n41231,n17883,36,1.0,1.0,1.0
n41232,n31765,36,1.0,1.0,1.0
n41233,n31849,36,1.0,1.0,1.0
n41234,n32222,36,1.0,1.0,1.0
n41235,n32403,36,1.0,1.0,1.0
n41236,n54418,36,1.0,1.0,1.0
n41237,n67487,36,1.0,1.0,1.0
n41238,n54473,36,1.0,1.0,1.0
n41239,n11050,36,1.0,1.0,1.0
n4124,n11425,36,1.0,1.0,1.0
n41240,n56964,36,1.0,1.0,1.0
n41241,n23468,36,1.0,1.0,1.0
n41242,n17928,36,1.0,1.0,1.0
n41243,n54536,36,1.0,1.0,1.0
n41244,n54558,36,1.0,1.0,1.0
n41245,n40858,36,1.0,1.0,1.0
n41246,n62871,36,1.0,1.0,1.0
n41247,n43283,36,1.0,1.0,1.0
n41248,n17952,36,1.0,1.0,1.0
n41249,n17961,36,1.0,1.0,1.0
n4125,n39750,36,1.0,1.0,1.0
n41250,n66155,36,1.0,1.0,1.0
n41251,n17987,36,1.0,1.0,1.0
n41252,n37627,36,1.0,1.0,1.0
n41253,n71199,36,1.0,1.0,1.0
n41254,n37711,36,1.0,1.0,1.0
n41255,n7273,36,1.0,1.0,1.0
n41256,n5039,36,1.0,1.0,1.0
n41257,n54843,36,1.0,1.0,1.0
n41258,n18010,36,1.0,1.0,1.0
n41259,n12635,36,1.0,1.0,1.0
n4126,n61996,36,1.0,1.0,1.0
n41260,n7938,36,1.0,1.0,1.0
n41261,n39681,36,1.0,1.0,1.0
n41262,n11592,36,1.0,1.0,1.0
n41262,n54894,36,1.0,1.0,1.0
n41263,n54898,36,1.0,1.0,1.0
n41264,n18038,36,1.0,1.0,1.0
n41265,n18041,36,1.0,1.0,1.0
n41266,n18050,36,1.0,1.0,1.0
n41267,n13487,36,1.0,1.0,1.0
n41268,n41849,36,1.0,1.0,1.0
n41269,n18071,36,1.0,1.0,1.0
n4127,n62029,36,1.0,1.0,1.0
n41270,n18072,36,1.0,1.0,1.0
n41271,n43101,36,1.0,1.0,1.0
n41272,n28155,36,1.0,1.0,1.0
n41273,n18090,36,1.0,1.0,1.0
n41274,n18091,36,1.0,1.0,1.0
n41275,n55122,36,1.0,1.0,1.0
n41276,n43441,36,1.0,1.0,1.0
n41277,n29560,36,1.0,1.0,1.0
n41278,n45011,36,1.0,1.0,1.0
n41279,n44468,36,1.0,1.0,1.0
n4128,n11440,36,1.0,1.0,1.0
n41280,n60158,36,1.0,1.0,1.0
n41281,n55215,36,1.0,1.0,1.0
n41282,n45040,36,1.0,1.0,1.0
n41283,n18117,36,1.0,1.0,1.0
n41284,n55291,36,1.0,1.0,1.0
n41285,n45991,36,1.0,1.0,1.0
n41286,n46824,36,1.0,1.0,1.0
n41287,n15734,36,1.0,1.0,1.0
n41288,n55426,36,1.0,1.0,1.0
n41289,n48310,36,1.0,1.0,1.0
n4129,n40833,36,1.0,1.0,1.0
n41290,n70719,36,1.0,1.0,1.0
n41291,n51831,36,1.0,1.0,1.0
n41292,n16086,36,1.0,1.0,1.0
n41293,n52724,36,1.0,1.0,1.0
n41294,n49171,36,1.0,1.0,1.0
n41295,n27697,36,1.0,1.0,1.0
n41296,n51120,36,1.0,1.0,1.0
n41297,n61751,36,1.0,1.0,1.0
n41298,n17070,36,1.0,1.0,1.0
n41299,n71162,36,1.0,1.0,1.0
n413,n2921,36,1.0,1.0,1.0
n4130,n62285,36,1.0,1.0,1.0
n41300,n51826,36,1.0,1.0,1.0
n41301,n21,36,1.0,1.0,1.0
n41302,n3890,36,1.0,1.0,1.0
n41303,n2368,36,1.0,1.0,1.0
n41304,n18252,36,1.0,1.0,1.0
n41305,n52743,36,1.0,1.0,1.0
n41306,n55745,36,1.0,1.0,1.0
n41307,n4556,36,1.0,1.0,1.0
n41308,n55757,36,1.0,1.0,1.0
n41309,n6486,36,1.0,1.0,1.0
n4131,n48759,36,1.0,1.0,1.0
n41310,n18266,36,1.0,1.0,1.0
n41311,n17679,36,1.0,1.0,1.0
n41312,n55810,36,1.0,1.0,1.0
n41313,n17690,36,1.0,1.0,1.0
n41314,n17783,36,1.0,1.0,1.0
n41315,n18313,36,1.0,1.0,1.0
n41316,n50857,36,1.0,1.0,1.0
n41317,n17939,36,1.0,1.0,1.0
n41318,n18635,36,1.0,1.0,1.0
n41319,n18367,36,1.0,1.0,1.0
n4132,n16555,36,1.0,1.0,1.0
n41320,n9308,36,1.0,1.0,1.0
n41321,n56097,36,1.0,1.0,1.0
n41322,n56137,36,1.0,1.0,1.0
n41323,n28038,36,1.0,1.0,1.0
n41324,n29658,36,1.0,1.0,1.0
n41325,n30988,36,1.0,1.0,1.0
n41326,n34170,36,1.0,1.0,1.0
n41327,n18428,36,1.0,1.0,1.0
n41328,n60475,36,1.0,1.0,1.0
n41329,n56280,36,1.0,1.0,1.0
n4133,n17073,36,1.0,1.0,1.0
n41330,n56306,36,1.0,1.0,1.0
n41331,n61461,36,1.0,1.0,1.0
n41332,n38516,36,1.0,1.0,1.0
n41333,n19896,36,1.0,1.0,1.0
n41334,n56361,36,1.0,1.0,1.0
n41335,n56367,36,1.0,1.0,1.0
n41336,n18464,36,1.0,1.0,1.0
n41337,n18466,36,1.0,1.0,1.0
n41338,n43390,36,1.0,1.0,1.0
n41339,n20266,36,1.0,1.0,1.0
n4134,n11464,36,1.0,1.0,1.0
n41340,n18503,36,1.0,1.0,1.0
n41341,n20678,36,1.0,1.0,1.0
n41342,n51498,36,1.0,1.0,1.0
n41343,n48464,36,1.0,1.0,1.0
n41344,n54106,36,1.0,1.0,1.0
n41345,n18525,36,1.0,1.0,1.0
n41346,n61271,36,1.0,1.0,1.0
n41347,n51551,36,1.0,1.0,1.0
n41348,n53493,36,1.0,1.0,1.0
n41349,n18555,36,1.0,1.0,1.0
n4135,n18096,36,1.0,1.0,1.0
n41350,n53837,36,1.0,1.0,1.0
n41351,n21331,36,1.0,1.0,1.0
n41352,n21332,36,1.0,1.0,1.0
n41353,n21410,36,1.0,1.0,1.0
n41354,n13755,36,1.0,1.0,1.0
n41355,n56686,36,1.0,1.0,1.0
n41356,n67438,36,1.0,1.0,1.0
n41357,n18577,36,1.0,1.0,1.0
n41358,n56727,36,1.0,1.0,1.0
n41359,n68448,36,1.0,1.0,1.0
n4136,n57190,36,1.0,1.0,1.0
n41360,n21854,36,1.0,1.0,1.0
n41361,n60080,36,1.0,1.0,1.0
n41362,n18600,36,1.0,1.0,1.0
n41363,n69255,36,1.0,1.0,1.0
n41364,n62358,36,1.0,1.0,1.0
n41365,n42236,36,1.0,1.0,1.0
n41366,n70111,36,1.0,1.0,1.0
n41367,n52050,36,1.0,1.0,1.0
n41368,n22263,36,1.0,1.0,1.0
n41369,n66362,36,1.0,1.0,1.0
n4137,n41551,36,1.0,1.0,1.0
n41370,n18634,36,1.0,1.0,1.0
n41371,n18648,36,1.0,1.0,1.0
n41371,n18649,36,1.0,1.0,1.0
n41371,n58052,36,1.0,1.0,1.0
n41372,n18650,36,1.0,1.0,1.0
n41373,n56949,36,1.0,1.0,1.0
n41374,n71079,36,1.0,1.0,1.0
n41375,n59503,36,1.0,1.0,1.0
n41376,n69188,36,1.0,1.0,1.0
n41377,n71623,36,1.0,1.0,1.0
n41378,n69827,36,1.0,1.0,1.0
n41379,n22648,36,1.0,1.0,1.0
n4138,n35314,36,1.0,1.0,1.0
n41380,n70933,36,1.0,1.0,1.0
n41381,n18675,36,1.0,1.0,1.0
n41382,n22885,36,1.0,1.0,1.0
n41383,n1750,36,1.0,1.0,1.0
n41384,n905,36,1.0,1.0,1.0
n41385,n1082,36,1.0,1.0,1.0
n41386,n1146,36,1.0,1.0,1.0
n41387,n1462,36,1.0,1.0,1.0
n41388,n11197,36,1.0,1.0,1.0
n41389,n18704,36,1.0,1.0,1.0
n4139,n11483,36,1.0,1.0,1.0
n4139,n35327,36,1.0,1.0,1.0
n41390,n18706,36,1.0,1.0,1.0
n41391,n1681,36,1.0,1.0,1.0
n41392,n57170,36,1.0,1.0,1.0
n41393,n57173,36,1.0,1.0,1.0
n41394,n23561,36,1.0,1.0,1.0
n41395,n57286,36,1.0,1.0,1.0
n41396,n10591,36,1.0,1.0,1.0
n41397,n4100,36,1.0,1.0,1.0
n41398,n57319,36,1.0,1.0,1.0
n41399,n23917,36,1.0,1.0,1.0
n414,n2924,36,1.0,1.0,1.0
n414,n66128,36,1.0,1.0,1.0
n414,n7807,36,1.0,1.0,1.0
n4140,n22629,36,1.0,1.0,1.0
n41400,n4982,36,1.0,1.0,1.0
n41401,n18760,36,1.0,1.0,1.0
n41402,n18764,36,1.0,1.0,1.0
n41403,n47943,36,1.0,1.0,1.0
n41404,n24141,36,1.0,1.0,1.0
n41404,n57402,36,1.0,1.0,1.0
n41405,n50684,36,1.0,1.0,1.0
n41406,n57425,36,1.0,1.0,1.0
n41407,n18564,36,1.0,1.0,1.0
n41408,n57587,36,1.0,1.0,1.0
n41409,n7193,36,1.0,1.0,1.0
n4141,n42398,36,1.0,1.0,1.0
n41410,n18784,36,1.0,1.0,1.0
n41411,n21647,36,1.0,1.0,1.0
n41412,n23434,36,1.0,1.0,1.0
n41413,n24676,36,1.0,1.0,1.0
n41414,n57562,36,1.0,1.0,1.0
n41415,n12077,36,1.0,1.0,1.0
n41416,n24857,36,1.0,1.0,1.0
n41417,n26949,36,1.0,1.0,1.0
n41418,n24986,36,1.0,1.0,1.0
n41419,n31591,36,1.0,1.0,1.0
n4142,n11489,36,1.0,1.0,1.0
n41420,n18850,36,1.0,1.0,1.0
n41421,n25344,36,1.0,1.0,1.0
n41422,n54553,36,1.0,1.0,1.0
n41423,n18860,1,0.027777777777777776,1.0,0.5138888888888888
n41424,n25496,36,1.0,1.0,1.0
n41425,n25597,1,0.027777777777777776,0.5,0.2638888888888889
n41425,n65356,1,0.027777777777777776,0.5,0.2638888888888889
n41426,n36233,36,1.0,1.0,1.0
n41427,n11774,36,1.0,1.0,1.0
n41428,n57764,36,1.0,1.0,1.0
n41429,n11948,36,1.0,1.0,1.0
n4143,n35378,36,1.0,1.0,1.0
n41430,n11956,36,1.0,1.0,1.0
n41430,n18882,36,1.0,1.0,1.0
n41431,n11965,36,1.0,1.0,1.0
n41432,n38383,36,1.0,1.0,1.0
n41433,n18895,36,1.0,1.0,1.0
n41434,n25952,36,1.0,1.0,1.0
n41435,n40514,36,1.0,1.0,1.0
n41436,n26050,36,1.0,1.0,1.0
n41437,n26068,36,1.0,1.0,1.0
n41438,n42063,36,1.0,1.0,1.0
n41439,n26228,36,1.0,1.0,1.0
n4144,n11473,36,1.0,1.0,1.0
n41440,n26276,36,1.0,1.0,1.0
n41441,n31551,36,1.0,1.0,1.0
n41441,n31563,36,1.0,1.0,1.0
n41441,n43890,36,1.0,1.0,1.0
n41441,n43892,36,1.0,1.0,1.0
n41442,n57946,36,1.0,1.0,1.0
n41443,n26334,36,1.0,1.0,1.0
n41444,n14658,36,1.0,1.0,1.0
n41445,n14735,36,1.0,1.0,1.0
n41446,n45001,36,1.0,1.0,1.0
n41447,n58001,36,1.0,1.0,1.0
n41448,n26993,36,1.0,1.0,1.0
n41449,n27019,36,1.0,1.0,1.0
n4145,n42670,36,1.0,1.0,1.0
n41450,n56256,36,1.0,1.0,1.0
n41451,n58205,36,1.0,1.0,1.0
n41452,n18995,36,1.0,1.0,1.0
n41453,n59124,36,1.0,1.0,1.0
n41454,n27610,36,1.0,1.0,1.0
n41455,n19033,36,1.0,1.0,1.0
n41456,n19036,36,1.0,1.0,1.0
n41457,n50124,36,1.0,1.0,1.0
n41458,n19042,36,1.0,1.0,1.0
n41459,n28124,36,1.0,1.0,1.0
n4146,n26005,36,1.0,1.0,1.0
n41460,n22066,36,1.0,1.0,1.0
n41461,n72256,36,1.0,1.0,1.0
n41462,n10768,36,1.0,1.0,1.0
n41463,n19090,36,1.0,1.0,1.0
n41464,n24257,36,1.0,1.0,1.0
n41465,n7107,36,1.0,1.0,1.0
n41466,n29017,36,1.0,1.0,1.0
n41467,n25551,36,1.0,1.0,1.0
n41468,n29233,36,1.0,1.0,1.0
n41469,n29288,36,1.0,1.0,1.0
n4147,n15249,36,1.0,1.0,1.0
n41470,n26167,36,1.0,1.0,1.0
n41470,n29361,36,1.0,1.0,1.0
n41471,n19141,36,1.0,1.0,1.0
n41472,n19510,36,1.0,1.0,1.0
n41473,n62856,36,1.0,1.0,1.0
n41474,n58895,36,1.0,1.0,1.0
n41475,n28882,36,1.0,1.0,1.0
n41476,n19174,36,1.0,1.0,1.0
n41477,n26455,36,1.0,1.0,1.0
n41478,n19187,36,1.0,1.0,1.0
n41479,n30181,36,1.0,1.0,1.0
n4148,n35414,36,1.0,1.0,1.0
n41480,n30123,36,1.0,1.0,1.0
n41481,n19209,36,1.0,1.0,1.0
n41482,n59063,36,1.0,1.0,1.0
n41483,n35117,36,1.0,1.0,1.0
n41484,n30543,36,1.0,1.0,1.0
n41485,n66962,36,1.0,1.0,1.0
n41486,n31808,36,1.0,1.0,1.0
n41487,n12540,36,1.0,1.0,1.0
n41488,n15758,36,1.0,1.0,1.0
n41489,n30401,36,1.0,1.0,1.0
n41489,n30741,36,1.0,1.0,1.0
n4149,n28917,36,1.0,1.0,1.0
n41490,n19242,36,1.0,1.0,1.0
n41491,n54221,36,1.0,1.0,1.0
n41492,n33462,36,1.0,1.0,1.0
n41493,n23777,36,1.0,1.0,1.0
n41494,n31182,36,1.0,1.0,1.0
n41495,n33432,36,1.0,1.0,1.0
n41496,n34045,36,1.0,1.0,1.0
n41496,n60075,36,1.0,1.0,1.0
n41497,n62271,36,1.0,1.0,1.0
n41498,n66084,36,1.0,1.0,1.0
n41499,n55081,36,1.0,1.0,1.0
n415,n70370,36,1.0,1.0,1.0
n4150,n26028,36,1.0,1.0,1.0
n41500,n31777,36,1.0,1.0,1.0
n41501,n11726,36,1.0,1.0,1.0
n41502,n32059,36,1.0,1.0,1.0
n41503,n32121,36,1.0,1.0,1.0
n41504,n24081,36,1.0,1.0,1.0
n41505,n19344,36,1.0,1.0,1.0
n41506,n59644,36,1.0,1.0,1.0
n41507,n32786,36,1.0,1.0,1.0
n41508,n59697,36,1.0,1.0,1.0
n41509,n6023,36,1.0,1.0,1.0
n4151,n11528,36,1.0,1.0,1.0
n4151,n43529,36,1.0,1.0,1.0
n41510,n3880,36,1.0,1.0,1.0
n41511,n11578,36,1.0,1.0,1.0
n41512,n19385,36,1.0,1.0,1.0
n41513,n59858,36,1.0,1.0,1.0
n41514,n33354,36,1.0,1.0,1.0
n41515,n42281,36,1.0,1.0,1.0
n41516,n44371,36,1.0,1.0,1.0
n41517,n56513,36,1.0,1.0,1.0
n41518,n60043,36,1.0,1.0,1.0
n41519,n19453,36,1.0,1.0,1.0
n4152,n63193,36,1.0,1.0,1.0
n41520,n12773,36,1.0,1.0,1.0
n41521,n60123,36,1.0,1.0,1.0
n41522,n34209,36,1.0,1.0,1.0
n41523,n28289,36,1.0,1.0,1.0
n41524,n60143,36,1.0,1.0,1.0
n41525,n34347,36,1.0,1.0,1.0
n41526,n60179,36,1.0,1.0,1.0
n41527,n34461,36,1.0,1.0,1.0
n41528,n59609,36,1.0,1.0,1.0
n41529,n60263,36,1.0,1.0,1.0
n4153,n34934,36,1.0,1.0,1.0
n4153,n35505,36,1.0,1.0,1.0
n41530,n52880,36,1.0,1.0,1.0
n41531,n34607,36,1.0,1.0,1.0
n41532,n60254,36,1.0,1.0,1.0
n41533,n19510,36,1.0,1.0,1.0
n41534,n69384,36,1.0,1.0,1.0
n41535,n38765,36,1.0,1.0,1.0
n41536,n19542,36,1.0,1.0,1.0
n41536,n40070,36,1.0,1.0,1.0
n41537,n62050,36,1.0,1.0,1.0
n41538,n22794,36,1.0,1.0,1.0
n41539,n29386,36,1.0,1.0,1.0
n4154,n11535,36,1.0,1.0,1.0
n41540,n60543,36,1.0,1.0,1.0
n41541,n60562,36,1.0,1.0,1.0
n41542,n31889,36,1.0,1.0,1.0
n41543,n60567,36,1.0,1.0,1.0
n41544,n35626,36,1.0,1.0,1.0
n41545,n64034,36,1.0,1.0,1.0
n41546,n43678,36,1.0,1.0,1.0
n41547,n35821,36,1.0,1.0,1.0
n41548,n60749,36,1.0,1.0,1.0
n41549,n36471,36,1.0,1.0,1.0
n4155,n63267,36,1.0,1.0,1.0
n41550,n54806,36,1.0,1.0,1.0
n41551,n60938,36,1.0,1.0,1.0
n41552,n68118,36,1.0,1.0,1.0
n41553,n30047,36,1.0,1.0,1.0
n41554,n19654,36,1.0,1.0,1.0
n41555,n41138,36,1.0,1.0,1.0
n41556,n37107,36,1.0,1.0,1.0
n41557,n63864,36,1.0,1.0,1.0
n41558,n65382,36,1.0,1.0,1.0
n41559,n70718,36,1.0,1.0,1.0
n4156,n44006,36,1.0,1.0,1.0
n41560,n70847,36,1.0,1.0,1.0
n41561,n68623,36,1.0,1.0,1.0
n41562,n71718,36,1.0,1.0,1.0
n41563,n61251,36,1.0,1.0,1.0
n41564,n37819,36,1.0,1.0,1.0
n41565,n10135,36,1.0,1.0,1.0
n41566,n19741,36,1.0,1.0,1.0
n41567,n61349,36,1.0,1.0,1.0
n41568,n15148,36,1.0,1.0,1.0
n41569,n61387,36,1.0,1.0,1.0
n4157,n35538,36,1.0,1.0,1.0
n41570,n20015,36,1.0,1.0,1.0
n41571,n38277,36,1.0,1.0,1.0
n41572,n38300,36,1.0,1.0,1.0
n41573,n19780,36,1.0,1.0,1.0
n41574,n19789,36,1.0,1.0,1.0
n41574,n61489,36,1.0,1.0,1.0
n41575,n3700,36,1.0,1.0,1.0
n41576,n35277,36,1.0,1.0,1.0
n41577,n36764,36,1.0,1.0,1.0
n41578,n39118,36,1.0,1.0,1.0
n41579,n41007,36,1.0,1.0,1.0
n4158,n54266,36,1.0,1.0,1.0
n41580,n41295,36,1.0,1.0,1.0
n41581,n14661,36,1.0,1.0,1.0
n41582,n38838,36,1.0,1.0,1.0
n41582,n48187,36,1.0,1.0,1.0
n41583,n5617,36,1.0,1.0,1.0
n41584,n38869,36,1.0,1.0,1.0
n41585,n17056,36,1.0,1.0,1.0
n41586,n61669,36,1.0,1.0,1.0
n41587,n61676,36,1.0,1.0,1.0
n41587,n6197,36,1.0,1.0,1.0
n41588,n53958,36,1.0,1.0,1.0
n41588,n61677,36,1.0,1.0,1.0
n41589,n6501,36,1.0,1.0,1.0
n4159,n35547,36,1.0,1.0,1.0
n41590,n19851,36,1.0,1.0,1.0
n41591,n60444,36,1.0,1.0,1.0
n41592,n19864,36,1.0,1.0,1.0
n41593,n19865,36,1.0,1.0,1.0
n41594,n68049,36,1.0,1.0,1.0
n41595,n39266,36,1.0,1.0,1.0
n41596,n70975,36,1.0,1.0,1.0
n41597,n19877,36,1.0,1.0,1.0
n41597,n7964,36,1.0,1.0,1.0
n41598,n39346,36,1.0,1.0,1.0
n41599,n19903,36,1.0,1.0,1.0
n416,n7814,36,1.0,1.0,1.0
n4160,n58286,36,1.0,1.0,1.0
n41600,n19907,36,1.0,1.0,1.0
n41601,n39573,36,1.0,1.0,1.0
n41602,n23430,36,1.0,1.0,1.0
n41603,n31452,36,1.0,1.0,1.0
n41604,n61914,36,1.0,1.0,1.0
n41605,n10556,36,1.0,1.0,1.0
n41606,n19933,36,1.0,1.0,1.0
n41607,n32189,1,0.027777777777777776,0.03571428571428571,0.031746031746031744
n41607,n32191,1,0.027777777777777776,0.03571428571428571,0.031746031746031744
n41607,n39762,26,0.7222222222222222,0.9285714285714286,0.8253968253968254
n41608,n61920,1,0.027777777777777776,1.0,0.5138888888888888
n41609,n48162,36,1.0,1.0,1.0
n4161,n35568,36,1.0,1.0,1.0
n41610,n10745,36,1.0,1.0,1.0
n41611,n19937,36,1.0,1.0,1.0
n41612,n19938,36,1.0,1.0,1.0
n41613,n10946,36,1.0,1.0,1.0
n41614,n11066,1,0.027777777777777776,1.0,0.5138888888888888
n41615,n11156,36,1.0,1.0,1.0
n41616,n39874,36,1.0,1.0,1.0
n41617,n61968,36,1.0,1.0,1.0
n41618,n36121,36,1.0,1.0,1.0
n41619,n68638,36,1.0,1.0,1.0
n4162,n44601,36,1.0,1.0,1.0
n41620,n19969,36,1.0,1.0,1.0
n41621,n62039,36,1.0,1.0,1.0
n41622,n19970,36,1.0,1.0,1.0
n41623,n38875,36,1.0,1.0,1.0
n41624,n62061,36,1.0,1.0,1.0
n41625,n40231,36,1.0,1.0,1.0
n41626,n19990,36,1.0,1.0,1.0
n41627,n40323,36,1.0,1.0,1.0
n41628,n21442,36,1.0,1.0,1.0
n41629,n40370,36,1.0,1.0,1.0
n4163,n35615,36,1.0,1.0,1.0
n41630,n62149,36,1.0,1.0,1.0
n41631,n40552,36,1.0,1.0,1.0
n41632,n40696,36,1.0,1.0,1.0
n41633,n20029,36,1.0,1.0,1.0
n41634,n47027,36,1.0,1.0,1.0
n41635,n40831,36,1.0,1.0,1.0
n41636,n40857,36,1.0,1.0,1.0
n41637,n41039,36,1.0,1.0,1.0
n41638,n20071,36,1.0,1.0,1.0
n41639,n41121,36,1.0,1.0,1.0
n4164,n5546,36,1.0,1.0,1.0
n41640,n41250,36,1.0,1.0,1.0
n41641,n17435,36,1.0,1.0,1.0
n41642,n20096,36,1.0,1.0,1.0
n41643,n20103,1,0.027777777777777776,1.0,0.5138888888888888
n41644,n19050,36,1.0,1.0,1.0
n41645,n41511,36,1.0,1.0,1.0
n41646,n20111,36,1.0,1.0,1.0
n41647,n60889,36,1.0,1.0,1.0
n41648,n41577,36,1.0,1.0,1.0
n41649,n41634,36,1.0,1.0,1.0
n4165,n45453,36,1.0,1.0,1.0
n41650,n41643,1,0.027777777777777776,1.0,0.5138888888888888
n41651,n20389,36,1.0,1.0,1.0
n41652,n44735,36,1.0,1.0,1.0
n41653,n20133,36,1.0,1.0,1.0
n41654,n62570,36,1.0,1.0,1.0
n41655,n41993,36,1.0,1.0,1.0
n41656,n42059,36,1.0,1.0,1.0
n41656,n62667,36,1.0,1.0,1.0
n41657,n74,36,1.0,1.0,1.0
n41658,n20169,36,1.0,1.0,1.0
n41659,n62715,36,1.0,1.0,1.0
n4166,n45595,36,1.0,1.0,1.0
n41660,n20187,36,1.0,1.0,1.0
n41661,n24667,36,1.0,1.0,1.0
n41662,n62859,36,1.0,1.0,1.0
n41663,n13202,36,1.0,1.0,1.0
n41664,n13596,36,1.0,1.0,1.0
n41665,n47987,36,1.0,1.0,1.0
n41666,n26891,36,1.0,1.0,1.0
n41667,n20227,36,1.0,1.0,1.0
n41668,n18989,36,1.0,1.0,1.0
n41669,n63010,36,1.0,1.0,1.0
n4167,n63880,36,1.0,1.0,1.0
n41670,n63052,36,1.0,1.0,1.0
n41671,n63054,36,1.0,1.0,1.0
n41672,n29051,36,1.0,1.0,1.0
n41673,n20259,36,1.0,1.0,1.0
n41674,n29296,36,1.0,1.0,1.0
n41675,n14670,36,1.0,1.0,1.0
n41676,n26742,36,1.0,1.0,1.0
n41677,n27032,36,1.0,1.0,1.0
n41678,n20267,36,1.0,1.0,1.0
n41679,n43475,36,1.0,1.0,1.0
n4168,n13040,36,1.0,1.0,1.0
n41680,n29182,36,1.0,1.0,1.0
n41681,n29439,36,1.0,1.0,1.0
n41682,n30172,36,1.0,1.0,1.0
n41683,n43677,36,1.0,1.0,1.0
n41684,n41425,1,0.027777777777777776,1.0,0.5138888888888888
n41685,n20292,36,1.0,1.0,1.0
n41686,n20303,36,1.0,1.0,1.0
n41687,n20311,36,1.0,1.0,1.0
n41688,n64160,36,1.0,1.0,1.0
n41689,n20318,36,1.0,1.0,1.0
n4169,n63952,36,1.0,1.0,1.0
n41690,n63262,36,1.0,1.0,1.0
n41691,n31787,36,1.0,1.0,1.0
n41692,n44015,36,1.0,1.0,1.0
n41693,n41398,36,1.0,1.0,1.0
n41694,n44052,36,1.0,1.0,1.0
n41695,n43406,36,1.0,1.0,1.0
n41696,n32425,36,1.0,1.0,1.0
n41697,n32659,36,1.0,1.0,1.0
n41698,n63319,36,1.0,1.0,1.0
n41699,n63321,36,1.0,1.0,1.0
n417,n66893,36,1.0,1.0,1.0
n4170,n35739,36,1.0,1.0,1.0
n41700,n20345,36,1.0,1.0,1.0
n41701,n44268,36,1.0,1.0,1.0
n41702,n55516,36,1.0,1.0,1.0
n41703,n44330,36,1.0,1.0,1.0
n41704,n44332,36,1.0,1.0,1.0
n41705,n44384,36,1.0,1.0,1.0
n41706,n34026,36,1.0,1.0,1.0
n41707,n63453,36,1.0,1.0,1.0
n41708,n35309,36,1.0,1.0,1.0
n41709,n63503,36,1.0,1.0,1.0
n4171,n24664,36,1.0,1.0,1.0
n41710,n64151,36,1.0,1.0,1.0
n41711,n44751,36,1.0,1.0,1.0
n41712,n44785,36,1.0,1.0,1.0
n41713,n65630,36,1.0,1.0,1.0
n41714,n36678,36,1.0,1.0,1.0
n41715,n68272,36,1.0,1.0,1.0
n41716,n63649,36,1.0,1.0,1.0
n41717,n67004,36,1.0,1.0,1.0
n41718,n70669,36,1.0,1.0,1.0
n41719,n71121,36,1.0,1.0,1.0
n4172,n35784,36,1.0,1.0,1.0
n41720,n20427,36,1.0,1.0,1.0
n41721,n63663,36,1.0,1.0,1.0
n41722,n69920,36,1.0,1.0,1.0
n41723,n2154,36,1.0,1.0,1.0
n41724,n2408,36,1.0,1.0,1.0
n41725,n4282,36,1.0,1.0,1.0
n41726,n38640,36,1.0,1.0,1.0
n41727,n4725,36,1.0,1.0,1.0
n41728,n39078,36,1.0,1.0,1.0
n41729,n39541,36,1.0,1.0,1.0
n4173,n11605,36,1.0,1.0,1.0
n41730,n10617,36,1.0,1.0,1.0
n41731,n11306,36,1.0,1.0,1.0
n41732,n20491,36,1.0,1.0,1.0
n41733,n14567,36,1.0,1.0,1.0
n41734,n40832,36,1.0,1.0,1.0
n41735,n63935,36,1.0,1.0,1.0
n41736,n60442,36,1.0,1.0,1.0
n41737,n20083,36,1.0,1.0,1.0
n41738,n20667,36,1.0,1.0,1.0
n41739,n21372,36,1.0,1.0,1.0
n4174,n64156,36,1.0,1.0,1.0
n41740,n21552,36,1.0,1.0,1.0
n41741,n42267,36,1.0,1.0,1.0
n41742,n42507,36,1.0,1.0,1.0
n41743,n20538,36,1.0,1.0,1.0
n41744,n46268,36,1.0,1.0,1.0
n41745,n64079,36,1.0,1.0,1.0
n41746,n27794,36,1.0,1.0,1.0
n41747,n20556,36,1.0,1.0,1.0
n41748,n64170,36,1.0,1.0,1.0
n41749,n31525,36,1.0,1.0,1.0
n4175,n46805,36,1.0,1.0,1.0
n41750,n20568,36,1.0,1.0,1.0
n41751,n53546,36,1.0,1.0,1.0
n41752,n20580,36,1.0,1.0,1.0
n41753,n62228,36,1.0,1.0,1.0
n41754,n64883,36,1.0,1.0,1.0
n41755,n64310,36,1.0,1.0,1.0
n41756,n45706,36,1.0,1.0,1.0
n41757,n15773,36,1.0,1.0,1.0
n41758,n17964,36,1.0,1.0,1.0
n41759,n46023,36,1.0,1.0,1.0
n4176,n45031,36,1.0,1.0,1.0
n41760,n41982,36,1.0,1.0,1.0
n41761,n47257,36,1.0,1.0,1.0
n41762,n46887,36,1.0,1.0,1.0
n41763,n20647,36,1.0,1.0,1.0
n41764,n40266,36,1.0,1.0,1.0
