source,target,haplotype_count,path_support_fraction,source_transition_agreement,consistency_score
n315,n14300,4,1.0,1.0,1.0
n315,n15193,3,0.75,0.75,0.75
n3150,n12250,3,0.75,1.0,0.875
n3151,n5041,4,1.0,1.0,1.0
n3152,n12675,4,1.0,1.0,1.0
n3153,n3327,4,1.0,1.0,1.0
n3154,n9388,3,0.75,1.0,0.875
n3155,n7259,4,1.0,1.0,1.0
n3156,n11980,4,1.0,1.0,1.0
n3157,n14852,4,1.0,1.0,1.0
n3158,n877,4,1.0,1.0,1.0
n3159,n329,4,1.0,1.0,1.0
n316,n15230,4,1.0,1.0,1.0
n3160,n3402,4,1.0,1.0,1.0
n3161,n11986,3,0.75,1.0,0.875
n3162,n13429,4,1.0,1.0,1.0
n3163,n6472,4,1.0,1.0,1.0
n3164,n9095,4,1.0,1.0,1.0
n3165,n9988,4,1.0,1.0,1.0
n3166,n13857,3,0.75,1.0,0.875
n3167,n13915,4,1.0,1.0,1.0
n3168,n14122,4,1.0,1.0,1.0
n3169,n12014,4,1.0,1.0,1.0
n317,n11330,4,1.0,1.0,1.0
n3170,n14174,4,1.0,1.0,1.0
n3171,n3607,4,1.0,1.0,1.0
n3172,n3622,4,1.0,1.0,1.0
n3173,n11313,4,1.0,1.0,1.0
n3174,n203,4,1.0,1.0,1.0
n3175,n14475,4,1.0,1.0,1.0
n3176,n3682,4,1.0,1.0,1.0
n3177,n12047,4,1.0,1.0,1.0
n3178,n14665,4,1.0,1.0,1.0
n3179,n12048,3,0.75,1.0,0.875
n318,n11384,3,0.75,1.0,0.875
n3180,n14276,4,1.0,1.0,1.0
n3181,n8810,4,1.0,1.0,1.0
n3182,n12061,4,1.0,1.0,1.0
n3183,n11501,4,1.0,1.0,1.0
n3184,n1481,3,0.75,1.0,0.875
n3185,n3027,4,1.0,1.0,1.0
n3186,n3959,3,0.75,1.0,0.875
n3187,n3825,4,1.0,1.0,1.0
n3188,n15331,4,1.0,1.0,1.0
n3189,n11392,4,1.0,1.0,1.0
n3189,n14331,4,1.0,1.0,1.0
n319,n956,3,0.75,1.0,0.875
n3190,n3888,4,1.0,1.0,1.0
n3191,n15365,4,1.0,1.0,1.0
n3192,n12097,4,1.0,1.0,1.0
n3193,n77,4,1.0,1.0,1.0
n3194,n1102,4,1.0,1.0,1.0
n3195,n146,4,1.0,1.0,1.0
n3196,n168,4,1.0,1.0,1.0
n3197,n106,4,1.0,1.0,1.0
n3198,n4064,3,0.75,1.0,0.875
n3199,n10700,3,0.75,1.0,0.875
n32,n305,4,1.0,1.0,1.0
n320,n11583,4,1.0,1.0,1.0
n3200,n12131,4,1.0,1.0,1.0
n3201,n267,4,1.0,1.0,1.0
n3203,n11416,4,1.0,1.0,1.0
n3204,n1110,3,0.75,1.0,0.875
n3205,n4464,4,1.0,1.0,1.0
n3206,n3106,3,0.75,1.0,0.875
n3207,n6849,4,1.0,1.0,1.0
n3208,n6138,4,1.0,1.0,1.0
n3209,n6975,3,0.75,1.0,0.875
n321,n8816,4,1.0,1.0,1.0
n3210,n12183,4,1.0,1.0,1.0
n3211,n10601,3,0.75,1.0,0.875
n3212,n13090,4,1.0,1.0,1.0
n3212,n7377,4,1.0,1.0,1.0
n3213,n13257,4,1.0,1.0,1.0
n3214,n1766,4,1.0,1.0,1.0
n3215,n7655,4,1.0,1.0,1.0
n3216,n4405,4,1.0,1.0,1.0
n3217,n1922,4,1.0,1.0,1.0
n3218,n12210,4,1.0,1.0,1.0
n3219,n4429,4,1.0,1.0,1.0
n322,n11784,4,1.0,1.0,1.0
n322,n3667,4,1.0,1.0,1.0
n3220,n12212,3,0.75,1.0,0.875
n3221,n12215,4,1.0,1.0,1.0
n3222,n14062,4,1.0,1.0,1.0
n3223,n4471,3,0.75,1.0,0.875
n3224,n5652,3,0.75,1.0,0.875
n3225,n5770,4,1.0,1.0,1.0
n3226,n9263,4,1.0,1.0,1.0
n3227,n4543,3,0.75,1.0,0.875
n3228,n2332,4,1.0,1.0,1.0
n3229,n7204,4,1.0,1.0,1.0
n323,n962,4,1.0,1.0,1.0
n3230,n4613,4,1.0,1.0,1.0
n3231,n4619,4,1.0,1.0,1.0
n3232,n2745,4,1.0,1.0,1.0
n3233,n2783,4,1.0,1.0,1.0
n3234,n10718,4,1.0,1.0,1.0
n3235,n12283,4,1.0,1.0,1.0
n3236,n7134,4,1.0,1.0,1.0
n3237,n3116,4,1.0,1.0,1.0
n3238,n4821,4,1.0,1.0,1.0
n3239,n12385,4,1.0,1.0,1.0
n324,n14454,4,1.0,1.0,1.0
n3240,n4887,4,1.0,1.0,1.0
n3241,n3430,3,0.75,1.0,0.875
n3241,n8362,3,0.75,1.0,0.875
n3242,n8779,4,1.0,1.0,1.0
n3243,n3463,4,1.0,1.0,1.0
n3244,n7233,3,0.75,1.0,0.875
n3245,n10004,4,1.0,1.0,1.0
n3246,n13837,3,0.75,1.0,0.875
n3247,n3540,4,1.0,1.0,1.0
n3248,n6665,4,1.0,1.0,1.0
n3249,n14946,3,0.75,1.0,0.875
n325,n3005,3,0.75,1.0,0.875
n3250,n12360,4,1.0,1.0,1.0
n3251,n12361,4,1.0,1.0,1.0
n3252,n617,4,1.0,1.0,1.0
n3253,n3651,4,1.0,1.0,1.0
n3254,n12375,4,1.0,1.0,1.0
n3255,n4114,4,1.0,1.0,1.0
n3256,n5411,4,1.0,1.0,1.0
n3257,n4227,4,1.0,1.0,1.0
n3258,n5729,4,1.0,1.0,1.0
n3259,n5188,4,1.0,1.0,1.0
n326,n3681,4,1.0,1.0,1.0
n3260,n5203,4,1.0,1.0,1.0
n3261,n4496,4,1.0,1.0,1.0
n3262,n4890,4,1.0,1.0,1.0
n3263,n5994,3,0.75,1.0,0.875
n3264,n6717,4,1.0,1.0,1.0
n3265,n9756,4,1.0,1.0,1.0
n3266,n12960,4,1.0,1.0,1.0
n3267,n12424,4,1.0,1.0,1.0
n3267,n14701,4,1.0,1.0,1.0
n3268,n3367,4,1.0,1.0,1.0
n3269,n3502,4,1.0,1.0,1.0
n327,n12942,3,0.75,1.0,0.875
n3270,n10922,4,1.0,1.0,1.0
n3271,n5402,4,1.0,1.0,1.0
n3272,n12469,3,0.75,1.0,0.875
n3273,n2324,4,1.0,1.0,1.0
n3274,n9450,4,1.0,1.0,1.0
n3275,n9758,4,1.0,1.0,1.0
n3276,n5460,4,1.0,1.0,1.0
n3277,n12508,4,1.0,1.0,1.0
n3278,n5583,4,1.0,1.0,1.0
n3279,n5868,4,1.0,1.0,1.0
n328,n5727,3,0.75,1.0,0.875
n3280,n8270,4,1.0,1.0,1.0
n3281,n7183,3,0.75,1.0,0.875
n3282,n12534,3,0.75,1.0,0.875
n3283,n7315,3,0.75,1.0,0.875
n3284,n7556,4,1.0,1.0,1.0
n3285,n10511,4,1.0,1.0,1.0
n3286,n400,3,0.75,1.0,0.875
n3287,n11511,4,1.0,1.0,1.0
n3288,n3252,4,1.0,1.0,1.0
n3289,n5734,4,1.0,1.0,1.0
n329,n14807,4,1.0,1.0,1.0
n3290,n5736,4,1.0,1.0,1.0
n3291,n12558,3,0.75,1.0,0.875
n3292,n12429,4,1.0,1.0,1.0
n3293,n12582,4,1.0,1.0,1.0
n3294,n5862,4,1.0,1.0,1.0
n3295,n6804,4,1.0,1.0,1.0
n3296,n6992,3,0.75,1.0,0.875
n3297,n6994,4,1.0,1.0,1.0
n3298,n13612,4,1.0,1.0,1.0
n3299,n7007,3,0.75,1.0,0.875
n33,n911,3,0.75,1.0,0.875
n330,n984,4,1.0,1.0,1.0
n3300,n7077,3,0.75,1.0,0.875
n3301,n10204,4,1.0,1.0,1.0
n3302,n10539,4,1.0,1.0,1.0
n3303,n10775,3,0.75,1.0,0.875
n3304,n14448,4,1.0,1.0,1.0
n3305,n5569,4,1.0,1.0,1.0
n3306,n12622,4,1.0,1.0,1.0
n3307,n8755,4,1.0,1.0,1.0
n3308,n14971,4,1.0,1.0,1.0
n3309,n15041,4,1.0,1.0,1.0
n331,n3772,4,1.0,1.0,1.0
n3310,n12640,4,1.0,1.0,1.0
n3311,n15309,4,1.0,1.0,1.0
n3312,n6084,4,1.0,1.0,1.0
n3313,n1028,4,1.0,1.0,1.0
n3314,n5679,3,0.75,1.0,0.875
n3315,n5346,4,1.0,1.0,1.0
n3316,n12665,4,1.0,1.0,1.0
n3317,n5451,3,0.75,1.0,0.875
n3318,n6301,4,1.0,1.0,1.0
n3319,n12686,3,0.75,1.0,0.875
n332,n10202,4,1.0,1.0,1.0
n3320,n11409,4,1.0,1.0,1.0
n3321,n1502,3,0.75,1.0,0.875
n3322,n6881,4,1.0,1.0,1.0
n3323,n10885,4,1.0,1.0,1.0
n3324,n4181,3,0.75,1.0,0.875
n3325,n6507,4,1.0,1.0,1.0
n3326,n8096,3,0.75,1.0,0.875
n3327,n6511,4,1.0,1.0,1.0
n3328,n12765,4,1.0,1.0,1.0
n3329,n12768,4,1.0,1.0,1.0
n333,n10536,3,0.75,1.0,0.875
n3330,n5179,4,1.0,1.0,1.0
n3331,n12467,3,0.75,1.0,0.875
n3332,n7507,4,1.0,1.0,1.0
n3333,n6674,4,1.0,1.0,1.0
n3334,n12682,3,0.75,1.0,0.875
n3335,n12713,4,1.0,1.0,1.0
n3336,n6413,4,1.0,1.0,1.0
n3337,n12808,4,1.0,1.0,1.0
n3338,n12821,4,1.0,1.0,1.0
n3339,n6744,4,1.0,1.0,1.0
n334,n1002,4,1.0,1.0,1.0
n3340,n7189,3,0.75,1.0,0.875
n3341,n7292,4,1.0,1.0,1.0
n3342,n12829,4,1.0,1.0,1.0
n3343,n14907,4,1.0,1.0,1.0
n3344,n685,4,1.0,1.0,1.0
n3345,n3295,4,1.0,1.0,1.0
n3346,n6920,3,0.75,1.0,0.875
n3347,n8740,4,1.0,1.0,1.0
n3348,n13565,4,1.0,1.0,1.0
n3348,n13566,4,1.0,1.0,1.0
n3349,n13599,3,0.75,1.0,0.875
n335,n11652,4,1.0,1.0,1.0
n3350,n7147,4,1.0,1.0,1.0
n3351,n7049,4,1.0,1.0,1.0
n3352,n8140,4,1.0,1.0,1.0
n3353,n9084,4,1.0,1.0,1.0
n3354,n14206,4,1.0,1.0,1.0
n3355,n14251,4,1.0,1.0,1.0
n3356,n7244,4,1.0,1.0,1.0
n3357,n11808,3,0.75,1.0,0.875
n3358,n2816,3,0.75,1.0,0.875
n3359,n7334,4,1.0,1.0,1.0
n336,n14464,3,0.75,1.0,0.875
n3360,n12973,4,1.0,1.0,1.0
n3361,n12609,4,1.0,1.0,1.0
n3362,n12859,4,1.0,1.0,1.0
n3363,n12983,3,0.75,1.0,0.875
n3364,n14906,4,1.0,1.0,1.0
n3365,n13003,4,1.0,1.0,1.0
n3366,n7412,4,1.0,1.0,1.0
n3367,n13561,4,1.0,1.0,1.0
n3368,n13007,4,1.0,1.0,1.0
n3369,n13008,4,1.0,1.0,1.0
n337,n4823,4,1.0,1.0,1.0
n3370,n13012,4,1.0,1.0,1.0
n3371,n13020,4,1.0,1.0,1.0
n3372,n13022,4,1.0,1.0,1.0
n3373,n12531,4,1.0,1.0,1.0
n3374,n7459,4,1.0,1.0,1.0
n3375,n15443,4,1.0,1.0,1.0
n3376,n6076,4,1.0,1.0,1.0
n3377,n14743,4,1.0,1.0,1.0
n3378,n13040,4,1.0,1.0,1.0
n3379,n13220,4,1.0,1.0,1.0
n338,n3827,4,1.0,1.0,1.0
n3380,n15210,4,1.0,1.0,1.0
n3380,n15480,4,1.0,1.0,1.0
n3381,n7583,4,1.0,1.0,1.0
n3382,n129,3,0.75,1.0,0.875
n3383,n13067,4,1.0,1.0,1.0
n3384,n280,4,1.0,1.0,1.0
n3385,n13086,4,1.0,1.0,1.0
n3386,n425,4,1.0,1.0,1.0
n3387,n7499,4,1.0,1.0,1.0
n3388,n158,4,1.0,1.0,1.0
n3389,n440,3,0.75,1.0,0.875
n339,n15326,3,0.75,1.0,0.875
n3390,n574,4,1.0,1.0,1.0
n3391,n9546,4,1.0,1.0,1.0
n3392,n2514,4,1.0,1.0,1.0
n3393,n2687,4,1.0,1.0,1.0
n3394,n754,4,1.0,1.0,1.0
n3395,n12792,4,1.0,1.0,1.0
n3396,n13097,4,1.0,1.0,1.0
n3397,n904,4,1.0,1.0,1.0
n3398,n13134,4,1.0,1.0,1.0
n3399,n4021,4,1.0,1.0,1.0
n34,n10256,4,1.0,1.0,1.0
n340,n1022,4,1.0,1.0,1.0
n3400,n4950,4,1.0,1.0,1.0
n3401,n7872,4,1.0,1.0,1.0
n3402,n14469,4,1.0,1.0,1.0
n3403,n1283,4,1.0,1.0,1.0
n3404,n7894,4,1.0,1.0,1.0
n3405,n1337,4,1.0,1.0,1.0
n3406,n7906,3,0.75,1.0,0.875
n3407,n7925,4,1.0,1.0,1.0
n3408,n6423,4,1.0,1.0,1.0
n3409,n6040,3,0.75,1.0,0.875
n341,n15473,4,1.0,1.0,1.0
n3410,n1217,4,1.0,1.0,1.0
n3411,n13170,3,0.75,1.0,0.875
n3411,n4155,3,0.75,1.0,0.875
n3412,n7961,3,0.75,1.0,0.875
n3413,n5011,4,1.0,1.0,1.0
n3414,n7989,4,1.0,1.0,1.0
n3415,n1816,4,1.0,1.0,1.0
n3416,n1657,3,0.75,1.0,0.875
n3417,n1867,4,1.0,1.0,1.0
n3418,n1869,4,1.0,1.0,1.0
n3419,n8037,4,1.0,1.0,1.0
n342,n417,4,1.0,1.0,1.0
n3420,n13210,4,1.0,1.0,1.0
n3421,n2378,4,1.0,1.0,1.0
n3422,n2383,4,1.0,1.0,1.0
n3423,n9527,4,1.0,1.0,1.0
n3424,n13272,4,1.0,1.0,1.0
n3425,n2782,3,0.75,1.0,0.875
n3426,n2895,4,1.0,1.0,1.0
n3427,n8312,3,0.75,1.0,0.875
n3428,n11286,4,1.0,1.0,1.0
n3429,n8363,4,1.0,1.0,1.0
n343,n112,4,1.0,1.0,1.0
n3430,n12271,3,0.75,1.0,0.875
n3431,n3308,4,1.0,1.0,1.0
n3432,n3333,4,1.0,1.0,1.0
n3433,n13322,4,1.0,1.0,1.0
n3434,n563,4,1.0,1.0,1.0
n3435,n7726,4,1.0,1.0,1.0
n3436,n13662,3,0.75,1.0,0.875
n3437,n13805,4,1.0,1.0,1.0
n3438,n11470,4,1.0,1.0,1.0
n3439,n10738,4,1.0,1.0,1.0
n344,n385,4,1.0,1.0,1.0
n3440,n8455,3,0.75,1.0,0.875
n3441,n13391,4,1.0,1.0,1.0
n3442,n14138,4,1.0,1.0,1.0
n3443,n13361,4,1.0,1.0,1.0
n3444,n15569,4,1.0,1.0,1.0
n3445,n8490,4,1.0,1.0,1.0
n3446,n15284,4,1.0,1.0,1.0
n3447,n13389,3,0.75,1.0,0.875
n3448,n4201,4,1.0,1.0,1.0
n3449,n8551,4,1.0,1.0,1.0
n345,n1032,3,0.75,1.0,0.875
n3450,n13327,4,1.0,1.0,1.0
n3451,n1877,4,1.0,1.0,1.0
n3451,n976,4,1.0,1.0,1.0
n3452,n4575,4,1.0,1.0,1.0
n3453,n10500,4,1.0,1.0,1.0
n3454,n11563,4,1.0,1.0,1.0
n3455,n8700,4,1.0,1.0,1.0
n3456,n4884,4,1.0,1.0,1.0
n3457,n13450,4,1.0,1.0,1.0
n3458,n6229,3,0.75,1.0,0.875
n3459,n8786,3,0.75,1.0,0.875
n346,n161,4,1.0,1.0,1.0
n3460,n5365,4,1.0,1.0,1.0
n3461,n4913,3,0.75,1.0,0.875
n3462,n5720,3,0.75,1.0,0.875
n3463,n13553,4,1.0,1.0,1.0
n3464,n8906,4,1.0,1.0,1.0
n3465,n9939,4,1.0,1.0,1.0
n3466,n4209,4,1.0,1.0,1.0
n3467,n5278,4,1.0,1.0,1.0
n3468,n13058,4,1.0,1.0,1.0
n3469,n13514,4,1.0,1.0,1.0
n347,n1885,4,1.0,1.0,1.0
n3470,n8981,4,1.0,1.0,1.0
n3471,n7059,4,1.0,1.0,1.0
n3471,n9840,4,1.0,1.0,1.0
n3472,n10227,3,0.75,1.0,0.875
n3473,n11007,4,1.0,1.0,1.0
n3474,n13553,4,1.0,1.0,1.0
n3475,n2054,3,0.75,1.0,0.875
n3476,n6207,3,0.75,1.0,0.875
n3477,n13547,3,0.75,1.0,0.875
n3478,n6251,4,1.0,1.0,1.0
n3479,n6347,4,1.0,1.0,1.0
n348,n2766,4,1.0,1.0,1.0
n3480,n9109,4,1.0,1.0,1.0
n3481,n12333,4,1.0,1.0,1.0
n3482,n9196,4,1.0,1.0,1.0
n3483,n9273,4,1.0,1.0,1.0
n3484,n9274,4,1.0,1.0,1.0
n3485,n13614,4,1.0,1.0,1.0
n3486,n14742,4,1.0,1.0,1.0
n3487,n13615,4,1.0,1.0,1.0
n3488,n14457,3,0.75,1.0,0.875
n3489,n7505,4,1.0,1.0,1.0
n349,n2803,4,1.0,1.0,1.0
n3490,n15091,4,1.0,1.0,1.0
n3491,n15440,3,0.75,1.0,0.875
n3492,n7589,4,1.0,1.0,1.0
n3493,n728,3,0.75,1.0,0.875
n3494,n850,4,1.0,1.0,1.0
n3495,n907,4,1.0,1.0,1.0
n3496,n2208,4,1.0,1.0,1.0
n3497,n4507,4,1.0,1.0,1.0
n3498,n13659,3,0.75,1.0,0.875
n3499,n3336,4,1.0,1.0,1.0
n35,n13989,4,1.0,1.0,1.0
n350,n2991,4,1.0,1.0,1.0
n350,n3961,4,1.0,1.0,1.0
n3500,n7739,3,0.75,1.0,0.875
n3501,n9506,3,0.75,1.0,0.875
n3502,n9508,4,1.0,1.0,1.0
n3503,n8244,4,1.0,1.0,1.0
n3504,n8123,4,1.0,1.0,1.0
n3505,n6227,4,1.0,1.0,1.0
n3506,n7027,4,1.0,1.0,1.0
n3507,n9599,4,1.0,1.0,1.0
n3508,n9583,3,0.75,1.0,0.875
n3509,n8279,4,1.0,1.0,1.0
n351,n264,4,1.0,1.0,1.0
n3510,n9598,4,1.0,1.0,1.0
n3511,n10994,4,1.0,1.0,1.0
n3512,n8330,4,1.0,1.0,1.0
n3513,n3204,3,0.75,1.0,0.875
n3514,n10305,4,1.0,1.0,1.0
n3515,n716,4,1.0,1.0,1.0
n3516,n4450,4,1.0,1.0,1.0
n3517,n4731,4,1.0,1.0,1.0
n3518,n5232,3,0.75,1.0,0.875
n3519,n13748,4,1.0,1.0,1.0
n352,n3982,4,1.0,1.0,1.0
n3520,n9760,4,1.0,1.0,1.0
n3521,n5323,4,1.0,1.0,1.0
n3522,n12851,3,0.75,1.0,0.875
n3523,n7061,3,0.75,1.0,0.875
n3524,n14850,4,1.0,1.0,1.0
n3525,n15150,4,1.0,1.0,1.0
n3526,n9810,3,0.75,1.0,0.875
n3527,n10911,4,1.0,1.0,1.0
n3528,n9294,4,1.0,1.0,1.0
n3529,n7692,4,1.0,1.0,1.0
n353,n3997,4,1.0,1.0,1.0
n3530,n2071,4,1.0,1.0,1.0
n3531,n9582,3,0.75,1.0,0.875
n3532,n10027,3,0.75,1.0,0.875
n3533,n13839,3,0.75,1.0,0.875
n3534,n13854,4,1.0,1.0,1.0
n3535,n13855,4,1.0,1.0,1.0
n3536,n9412,4,1.0,1.0,1.0
n3537,n8049,3,0.75,1.0,0.875
n3538,n10115,4,1.0,1.0,1.0
n3539,n9557,4,1.0,1.0,1.0
n354,n5699,4,1.0,1.0,1.0
n3540,n9831,4,1.0,1.0,1.0
n3541,n10388,4,1.0,1.0,1.0
n3542,n10184,4,1.0,1.0,1.0
n3543,n11317,4,1.0,1.0,1.0
n3543,n11318,4,1.0,1.0,1.0
n3543,n15205,4,1.0,1.0,1.0
n3544,n10220,4,1.0,1.0,1.0
n3545,n10896,3,0.75,1.0,0.875
n3546,n10424,4,1.0,1.0,1.0
n3547,n14517,4,1.0,1.0,1.0
n3548,n13910,4,1.0,1.0,1.0
n3549,n14034,4,1.0,1.0,1.0
n355,n792,4,1.0,1.0,1.0
n3550,n13916,3,0.75,1.0,0.875
n3551,n10509,4,1.0,1.0,1.0
n3552,n10276,4,1.0,1.0,1.0
n3553,n10291,4,1.0,1.0,1.0
n3554,n12180,3,0.75,1.0,0.875
n3555,n13467,4,1.0,1.0,1.0
n3556,n8874,3,0.75,1.0,0.875
n3557,n13622,3,0.75,1.0,0.875
n3558,n10975,4,1.0,1.0,1.0
n3559,n9468,3,0.75,1.0,0.875
n356,n3178,4,1.0,1.0,1.0
n3560,n11007,4,1.0,1.0,1.0
n3561,n11066,3,0.75,1.0,0.875
n3562,n10423,4,1.0,1.0,1.0
n3563,n11838,4,1.0,1.0,1.0
n3564,n14577,4,1.0,1.0,1.0
n3565,n10477,4,1.0,1.0,1.0
n3566,n13985,4,1.0,1.0,1.0
n3567,n177,4,1.0,1.0,1.0
n3568,n13993,4,1.0,1.0,1.0
n3569,n437,4,1.0,1.0,1.0
n357,n1075,4,1.0,1.0,1.0
n3570,n11561,4,1.0,1.0,1.0
n3571,n14011,4,1.0,1.0,1.0
n3572,n9150,4,1.0,1.0,1.0
n3573,n14033,4,1.0,1.0,1.0
n3574,n10597,4,1.0,1.0,1.0
n3575,n12203,4,1.0,1.0,1.0
n3576,n3377,4,1.0,1.0,1.0
n3577,n7802,4,1.0,1.0,1.0
n3578,n14042,3,0.75,1.0,0.875
n3579,n10617,4,1.0,1.0,1.0
n358,n3972,4,1.0,1.0,1.0
n3580,n10618,4,1.0,1.0,1.0
n3581,n10627,4,1.0,1.0,1.0
n3582,n14056,3,0.75,1.0,0.875
n3583,n12202,4,1.0,1.0,1.0
n3584,n14059,4,1.0,1.0,1.0
n3585,n10724,4,1.0,1.0,1.0
n3586,n6751,4,1.0,1.0,1.0
n3587,n14108,4,1.0,1.0,1.0
n3588,n10840,3,0.75,1.0,0.875
n3589,n573,3,0.75,1.0,0.875
n359,n4025,4,1.0,1.0,1.0
n3590,n653,4,1.0,1.0,1.0
n3591,n14128,3,0.75,1.0,0.875
n3592,n14130,4,1.0,1.0,1.0
n3593,n2212,4,1.0,1.0,1.0
n3594,n2616,4,1.0,1.0,1.0
n3595,n10899,4,1.0,1.0,1.0
n3596,n14148,4,1.0,1.0,1.0
n3597,n14150,4,1.0,1.0,1.0
n3598,n10930,4,1.0,1.0,1.0
n3599,n8696,4,1.0,1.0,1.0
n36,n10789,3,0.75,1.0,0.875
n360,n2679,4,1.0,1.0,1.0
n3600,n6041,4,1.0,1.0,1.0
n3601,n6822,4,1.0,1.0,1.0
n3602,n9409,4,1.0,1.0,1.0
n3603,n1357,4,1.0,1.0,1.0
n3604,n9518,4,1.0,1.0,1.0
n3605,n2936,4,1.0,1.0,1.0
n3606,n13718,4,1.0,1.0,1.0
n3607,n13721,4,1.0,1.0,1.0
n3608,n13796,4,1.0,1.0,1.0
n3609,n11045,4,1.0,1.0,1.0
n361,n1082,4,1.0,1.0,1.0
n3610,n9689,3,0.75,1.0,0.875
n3611,n15396,4,1.0,1.0,1.0
n3612,n13509,4,1.0,1.0,1.0
n3613,n14215,4,1.0,1.0,1.0
n3614,n14317,4,1.0,1.0,1.0
n3615,n295,4,1.0,1.0,1.0
n3616,n14379,4,1.0,1.0,1.0
n3617,n1376,4,1.0,1.0,1.0
n3618,n11184,4,1.0,1.0,1.0
n3619,n11860,3,0.75,1.0,0.875
n362,n1084,4,1.0,1.0,1.0
n3620,n1114,3,0.75,1.0,0.875
n3621,n1266,4,1.0,1.0,1.0
n3622,n12336,4,1.0,1.0,1.0
n3623,n12931,4,1.0,1.0,1.0
n3624,n7594,4,1.0,1.0,1.0
n3625,n14879,4,1.0,1.0,1.0
n3626,n9792,4,1.0,1.0,1.0
n3627,n11281,4,1.0,1.0,1.0
n3628,n1457,4,1.0,1.0,1.0
n3629,n11312,4,1.0,1.0,1.0
n363,n1825,4,1.0,1.0,1.0
n3630,n15189,4,1.0,1.0,1.0
n3631,n14305,3,0.75,1.0,0.875
n3632,n15385,4,1.0,1.0,1.0
n3633,n36,3,0.75,1.0,0.875
n3634,n1282,4,1.0,1.0,1.0
n3635,n1338,4,1.0,1.0,1.0
n3636,n11467,3,0.75,1.0,0.875
n3637,n13345,4,1.0,1.0,1.0
n3638,n14349,4,1.0,1.0,1.0
n3639,n10984,4,1.0,1.0,1.0
n364,n4585,4,1.0,1.0,1.0
n3640,n11258,3,0.75,1.0,0.875
n3641,n13297,3,0.75,1.0,0.875
n3642,n11725,4,1.0,1.0,1.0
n3643,n13130,4,1.0,1.0,1.0
n3644,n14383,4,1.0,1.0,1.0
n3645,n15126,4,1.0,1.0,1.0
n3646,n14388,4,1.0,1.0,1.0
n3647,n11594,4,1.0,1.0,1.0
n3648,n4567,4,1.0,1.0,1.0
n3649,n4638,4,1.0,1.0,1.0
n365,n4812,4,1.0,1.0,1.0
n3650,n11626,4,1.0,1.0,1.0
n3651,n11535,4,1.0,1.0,1.0
n3652,n14401,4,1.0,1.0,1.0
n3653,n5572,4,1.0,1.0,1.0
n3654,n14405,4,1.0,1.0,1.0
n3655,n6477,3,0.75,1.0,0.875
n3656,n14409,3,0.75,1.0,0.875
n3657,n7260,4,1.0,1.0,1.0
n3658,n14412,4,1.0,1.0,1.0
n3659,n8556,4,1.0,1.0,1.0
n366,n4195,4,1.0,1.0,1.0
n3660,n7549,4,1.0,1.0,1.0
n3661,n14428,4,1.0,1.0,1.0
n3662,n11722,4,1.0,1.0,1.0
n3663,n173,4,1.0,1.0,1.0
n3664,n1446,4,1.0,1.0,1.0
n3665,n11763,4,1.0,1.0,1.0
n3666,n14444,3,0.75,1.0,0.875
n3667,n5702,4,1.0,1.0,1.0
n3668,n14455,3,0.75,1.0,0.875
n3669,n9474,4,1.0,1.0,1.0
n367,n4766,4,1.0,1.0,1.0
n3670,n14461,4,1.0,1.0,1.0
n3671,n2888,4,1.0,1.0,1.0
n3672,n11872,4,1.0,1.0,1.0
n3673,n9935,4,1.0,1.0,1.0
n3674,n2929,4,1.0,1.0,1.0
n3675,n14484,4,1.0,1.0,1.0
n3676,n1617,4,1.0,1.0,1.0
n3677,n11919,3,0.75,1.0,0.875
n3678,n2703,3,0.75,1.0,0.875
n3679,n11937,4,1.0,1.0,1.0
n368,n5472,4,1.0,1.0,1.0
n3680,n3918,4,1.0,1.0,1.0
n3681,n14495,4,1.0,1.0,1.0
n3682,n12247,4,1.0,1.0,1.0
n3683,n3249,3,0.75,1.0,0.875
n3684,n14515,4,1.0,1.0,1.0
n3685,n14516,4,1.0,1.0,1.0
n3686,n3380,4,1.0,1.0,1.0
n3687,n3399,4,1.0,1.0,1.0
n3688,n14520,4,1.0,1.0,1.0
n3689,n14208,4,1.0,1.0,1.0
n369,n4242,4,1.0,1.0,1.0
n3690,n14540,4,1.0,1.0,1.0
n3691,n14541,4,1.0,1.0,1.0
n3692,n1413,3,0.75,1.0,0.875
n3693,n14584,4,1.0,1.0,1.0
n3694,n14589,4,1.0,1.0,1.0
n3695,n1933,3,0.75,1.0,0.875
n3696,n2015,4,1.0,1.0,1.0
n3697,n4472,4,1.0,1.0,1.0
n3698,n5027,4,1.0,1.0,1.0
n3699,n5509,3,0.75,1.0,0.875
n37,n101,4,1.0,1.0,1.0
n370,n5764,3,0.75,1.0,0.875
n3700,n2285,4,1.0,1.0,1.0
n3701,n4545,4,1.0,1.0,1.0
n3702,n9571,4,1.0,1.0,1.0
n3703,n14605,3,0.75,1.0,0.875
n3704,n10336,4,1.0,1.0,1.0
n3705,n10603,4,1.0,1.0,1.0
n3706,n3284,4,1.0,1.0,1.0
n3707,n5020,4,1.0,1.0,1.0
n3708,n14915,4,1.0,1.0,1.0
n3709,n3202,4,1.0,1.0,1.0
n371,n6854,4,1.0,1.0,1.0
n3710,n14643,4,1.0,1.0,1.0
n3711,n2506,4,1.0,1.0,1.0
n3712,n12425,4,1.0,1.0,1.0
